fname,ridge,lasso,enr,dt,ridge_lasso_enr_dt
D1656_D1657_D1658.csv,0.290263698590213,0.31522661399437,0.3001332322718351,0.030680223931709823,0.3085089353256957
D1660_D1661_D1662.csv,0.12094118512599865,0.11946873692504982,0.11955391044079688,0.14207580504808942,0.1409085169657066
D2059_D2060_D2061.csv,0.49544559844056185,0.5150146956692192,0.513285669974938,0.02612903604015229,0.5186677538674115
D1615_D1616_D1617.csv,0.09314844631142957,0.09677277479940508,0.09595190192982272,0.021633298461162204,0.09641535534977527
D49_D50_D51.csv,9.37760063069079,9.373171510955643,9.37332103190614,0.04091992336521372,9.094372844794927
D1625_D1626_D1627.csv,0.6318367199990029,0.6854010251865676,0.6550667360622736,0.07818807524645568,0.6485671545025963
D152_D153_D154.csv,3.1565809079428577,3.0844808336608365,3.0802548191478065,0.041202776860608546,3.003264858502744
D169_D170_D171.csv,5.819221384557412,5.920528243751176,5.920528243751176,0.06158948955365876,5.776909814005253
D2075_D2076_D2077.csv,0.600319458449722,0.6064675822593127,0.60631309736302,0.28030082150556634,0.5956406858893066
D3613_D3614_D3615.csv,0.7490201734890268,0.7485824693107466,0.748586944356065,0.029970452389048927,0.7486076542864639
D3619_D3620_D3621.csv,0.6770213011504675,0.329428532967369,0.5748039709846031,0.028930595645809545,0.40052615838471556
D1632_D1633_D1634.csv,0.13860459755058155,0.14612490312443296,0.14023034682968655,0.06476876215761213,0.16692842714990436
D168_D169_D170.csv,5.727003753023107,5.68435749098216,5.684945603085516,0.06564235567924084,5.692003130742335
D3603_D3604_D3605.csv,2.0843658523203503,2.1878330502235372,2.1878330502235372,0.023998202117487582,2.1674780331699828
D175_D176_D177.csv,5.7535968411576945,5.741998463089959,5.7494511395337415,0.044745370344190113,5.772670490849594
D145_D146_D147.csv,0.9261729788781399,0.9257476838945976,0.9257767536333235,0.09899622306703532,0.9280044612472537
D15_D16_D17.csv,1.5085412460211216,1.50469077997514,1.489016999739425,0.06553448039946516,1.5086282025837483
D158_D159_D160.csv,0.7433245937182928,0.7570451168478862,0.7605373489346487,0.05676165334238066,0.7616110364601415
D1659_D1660_D1661.csv,0.7506683719871353,0.7451141728318385,0.7451285435447188,0.0224085396543415,0.7443246743160009
D2083_D2084_D2085.csv,0.3572365011691295,0.3572365011691295,0.3572365011691295,0.23734450190356124,0.3572365011691295
D46_D47_D48.csv,0.9904236965553611,0.9904308896520883,0.9904295954231905,0.0006871266605306815,0.9904280456714843
D146_D147_D148.csv,2.926952101090402,2.872924844757936,2.8710002702767126,0.03973410932853132,2.9067317289864882
D2065_D2066_D2067.csv,0.35863143727688973,0.358471594463658,0.3569894920120338,0.024784193959816365,0.3666050910546121
D37_D38_D39.csv,0.07614639245867817,0.10260244422353162,0.07436728378077548,0.030578999032133073,0.10408221438019276
D2055_D2056_D2057.csv,0.2952690416389473,0.2956157510677113,0.2949310869763793,0.016410785104134854,0.2937840940320309
D2044_D2045_D2046.csv,0.6439279174641196,0.6391028492271298,0.6418830876054896,0.057096615320022526,0.6392993695913359
D129_D130_D131.csv,0.19723596218006115,0.18937970234261559,0.189798629603662,0.03286749469084375,0.19112146010816403
D3630_D3631_D3632.csv,0.4918808055790107,0.48712404330858733,0.5033942103307084,0.04157452690033609,0.471353160118192
